id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-000066,matiere_synthetique_11,9.99,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",agriculture,projet_associatif,fonction_publique,terrain,parcours-igglia
cand-000893,matiere_synthetique_5;matiere_synthetique_20,15.39,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",tourisme;agriculture,,enseignement,bureau,parcours-esiia
cand-000102,matiere_synthetique_12;matiere_synthetique_7;matiere_synthetique_10,9.72,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",sante,projet_personnel_tech;projet_associatif,enseignement,hybride,parcours-imticia
cand-000862,matiere_synthetique_19,11.34,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",sante;finance;tourisme,,fonction_publique,teletravail,parcours-esiia
cand-000465,matiere_synthetique_12;matiere_synthetique_6;matiere_synthetique_16,12.13,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",agriculture;management;ecologie,,recherche,bureau,parcours-igglia
cand-000965,matiere_synthetique_4,15.62,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",robotique;ecologie,projet_associatif,recherche,bureau,parcours-igglia
cand-000307,matiere_synthetique_12;matiere_synthetique_6,13.67,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 3}",design,projet_personnel_tech,entrepreneuriat,teletravail,parcours-igglia
cand-000553,matiere_synthetique_12;matiere_synthetique_8,14.98,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",ecologie;management;sante,projet_personnel_tech,enseignement,terrain,parcours-igglia
cand-000106,matiere_synthetique_17;matiere_synthetique_11;matiere_synthetique_4,13.19,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",robotique,,enseignement,bureau,parcours-isaia
cand-000184,matiere_synthetique_10;matiere_synthetique_13;matiere_synthetique_3,10.96,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",design;sante;ecologie,,fonction_publique,hybride,parcours-isaia
cand-000911,matiere_synthetique_18,11.77,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",finance,,enseignement,terrain,parcours-imticia
cand-000483,matiere_synthetique_15,11.54,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",ecologie,,entrepreneuriat,bureau,parcours-esiia
cand-000464,matiere_synthetique_7;matiere_synthetique_12,13.9,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",informatique;ecologie,,recherche,bureau,parcours-igglia
cand-000309,matiere_synthetique_1;matiere_synthetique_6;matiere_synthetique_5,12.01,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",sante;management;design,,enseignement,teletravail,parcours-esiia
cand-000641,matiere_synthetique_17;matiere_synthetique_8;matiere_synthetique_17,8.69,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",design;finance;agriculture,,enseignement,teletravail,parcours-igglia
cand-000579,matiere_synthetique_5,13.13,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",agriculture,projet_associatif,salariat,hybride,parcours-igglia
cand-000540,matiere_synthetique_15,12.76,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",tourisme;ecologie,,recherche,teletravail,parcours-esiia
cand-000739,matiere_synthetique_1,17.88,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",management;agriculture;informatique,projet_personnel_tech,salariat,hybride,parcours-igglia
cand-000226,matiere_synthetique_11;matiere_synthetique_10,11.37,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",finance;robotique;design,,recherche,bureau,parcours-esiia
cand-000320,matiere_synthetique_8;matiere_synthetique_19;matiere_synthetique_8,9.64,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",ecologie;robotique;sante,projet_personnel_tech,enseignement,terrain,parcours-imticia
cand-000389,matiere_synthetique_7;matiere_synthetique_4,11.5,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",informatique;management,,recherche,bureau,parcours-esiia
cand-000807,matiere_synthetique_1,8.82,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",robotique,,fonction_publique,terrain,parcours-isaia
cand-000089,matiere_synthetique_11;matiere_synthetique_7;matiere_synthetique_9,8.36,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 0}",agriculture,projet_personnel_tech,entrepreneuriat,hybride,parcours-esiia
cand-000692,matiere_synthetique_20;matiere_synthetique_12,15.72,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",management;tourisme,,entrepreneuriat,hybride,parcours-igglia
cand-000853,matiere_synthetique_13;matiere_synthetique_11;matiere_synthetique_12,15.58,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",finance;robotique,,recherche,terrain,parcours-igglia
cand-000954,matiere_synthetique_2;matiere_synthetique_12;matiere_synthetique_14,12.56,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",robotique;management,projet_personnel_tech,salariat,terrain,parcours-imticia
cand-000865,matiere_synthetique_14;matiere_synthetique_5;matiere_synthetique_9,17.21,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",tourisme;robotique,projet_associatif,salariat,terrain,parcours-igglia
cand-000333,matiere_synthetique_4;matiere_synthetique_15,15.55,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",management;robotique,projet_personnel_tech,fonction_publique,terrain,parcours-igglia
cand-000256,matiere_synthetique_13;matiere_synthetique_20;matiere_synthetique_15,15.62,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",design,,recherche,teletravail,parcours-imticia
cand-000885,matiere_synthetique_3,16.96,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",robotique;management;sante,,entrepreneuriat,teletravail,parcours-igglia
cand-000373,matiere_synthetique_5;matiere_synthetique_16;matiere_synthetique_9,10.13,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",finance;ecologie,projet_associatif,entrepreneuriat,terrain,parcours-esiia
cand-000079,matiere_synthetique_2,11.68,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",design;management,,salariat,teletravail,parcours-imticia
cand-000109,matiere_synthetique_8,13.28,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",ecologie;tourisme,,fonction_publique,bureau,parcours-igglia
cand-000005,matiere_synthetique_2;matiere_synthetique_10;matiere_synthetique_11,12.63,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",finance;management;agriculture,projet_personnel_tech,entrepreneuriat,terrain,parcours-igglia
cand-000424,matiere_synthetique_15,8.69,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",finance;informatique,,salariat,terrain,parcours-igglia
cand-000771,matiere_synthetique_2;matiere_synthetique_20;matiere_synthetique_15,8.84,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",tourisme,,enseignement,bureau,parcours-igglia
cand-000022,matiere_synthetique_17;matiere_synthetique_1;matiere_synthetique_6,11.37,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",sante;ecologie;informatique,,entrepreneuriat,hybride,parcours-esiia
cand-000754,matiere_synthetique_2;matiere_synthetique_16;matiere_synthetique_12,17.37,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",management,,entrepreneuriat,teletravail,parcours-igglia
cand-000171,matiere_synthetique_2;matiere_synthetique_6;matiere_synthetique_7,12.61,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",finance;management;informatique,,fonction_publique,bureau,parcours-esiia
cand-000779,matiere_synthetique_13;matiere_synthetique_9;matiere_synthetique_17,12.94,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",robotique;finance;design,,recherche,bureau,parcours-igglia
cand-000574,matiere_synthetique_7;matiere_synthetique_2;matiere_synthetique_3,9.74,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",agriculture,projet_personnel_tech,recherche,teletravail,parcours-isaia
cand-000958,matiere_synthetique_3,8.91,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",agriculture;finance;informatique,,entrepreneuriat,hybride,parcours-esiia
cand-000874,matiere_synthetique_16;matiere_synthetique_5,12.79,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",informatique,projet_associatif,fonction_publique,teletravail,parcours-imticia
