id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-001287,matiere_synthetique_16;matiere_synthetique_15;matiere_synthetique_10,9.33,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",informatique,,recherche,bureau,parcours-igglia
cand-000599,matiere_synthetique_2;matiere_synthetique_3;matiere_synthetique_12,17.63,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",ecologie;management;finance,,recherche,hybride,parcours-igglia
cand-000742,matiere_synthetique_9;matiere_synthetique_11;matiere_synthetique_15,12.12,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 0}",design;finance,,enseignement,hybride,parcours-igglia
cand-001310,matiere_synthetique_10,12.83,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",ecologie;design;finance,,enseignement,terrain,parcours-igglia
cand-000225,matiere_synthetique_6,10.36,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance;robotique,projet_personnel_tech,enseignement,bureau,parcours-igglia
cand-000056,matiere_synthetique_10;matiere_synthetique_14;matiere_synthetique_4,10.6,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",ecologie;design;agriculture,projet_personnel_tech,enseignement,teletravail,parcours-isaia
cand-001084,matiere_synthetique_12;matiere_synthetique_7;matiere_synthetique_4,11.19,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance,projet_personnel_tech,salariat,hybride,parcours-imticia
cand-001780,matiere_synthetique_19,14.07,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",management,projet_personnel_tech,enseignement,bureau,parcours-esiia
cand-000348,matiere_synthetique_6;matiere_synthetique_18;matiere_synthetique_11,17.78,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 0}",tourisme;agriculture;design,,salariat,bureau,parcours-imticia
cand-000586,matiere_synthetique_15,13.79,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",informatique;design,projet_associatif,salariat,hybride,parcours-esiia
cand-001465,matiere_synthetique_7;matiere_synthetique_4;matiere_synthetique_19,9.86,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",management;tourisme;design,,fonction_publique,terrain,parcours-imticia
cand-001440,matiere_synthetique_1;matiere_synthetique_15,9.17,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",sante,,fonction_publique,hybride,parcours-isaia
cand-000726,matiere_synthetique_15,14.24,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",finance;robotique,,recherche,teletravail,parcours-igglia
cand-001091,matiere_synthetique_3;matiere_synthetique_10;matiere_synthetique_8,9.63,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",informatique,projet_associatif,fonction_publique,teletravail,parcours-esiia
cand-001735,matiere_synthetique_16;matiere_synthetique_12,15.92,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",ecologie,,salariat,bureau,parcours-esiia
cand-000036,matiere_synthetique_18;matiere_synthetique_11,10.29,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",sante,projet_personnel_tech,recherche,bureau,parcours-imticia
cand-001384,matiere_synthetique_1;matiere_synthetique_18,17.61,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 3}",finance,projet_personnel_tech,enseignement,teletravail,parcours-igglia
cand-001132,matiere_synthetique_1;matiere_synthetique_10;matiere_synthetique_13,10.79,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 2}",ecologie;finance;informatique,projet_personnel_tech,salariat,terrain,parcours-esiia
cand-000259,matiere_synthetique_17,15.7,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",ecologie,projet_personnel_tech;projet_associatif,entrepreneuriat,hybride,parcours-igglia
cand-001272,matiere_synthetique_14;matiere_synthetique_11;matiere_synthetique_9,16.26,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",finance,,salariat,bureau,parcours-esiia
cand-001356,matiere_synthetique_9;matiere_synthetique_5;matiere_synthetique_13,16.61,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",ecologie;design;sante,,salariat,hybride,parcours-esiia
cand-000080,matiere_synthetique_7;matiere_synthetique_5,13.23,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 4}",management,,fonction_publique,bureau,parcours-isaia
cand-001653,matiere_synthetique_9,15.27,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",design;robotique,projet_personnel_tech;projet_associatif,salariat,bureau,parcours-igglia
cand-001074,matiere_synthetique_18;matiere_synthetique_12,15.58,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",design,,enseignement,teletravail,parcours-esiia
cand-001448,matiere_synthetique_5,10.6,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",agriculture;design,projet_associatif,salariat,hybride,parcours-isaia
cand-001807,matiere_synthetique_15;matiere_synthetique_14,12.04,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",management;ecologie;finance,projet_personnel_tech,enseignement,teletravail,parcours-igglia
cand-000840,matiere_synthetique_18,14.03,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 1}",finance;sante,projet_personnel_tech,fonction_publique,bureau,parcours-igglia
cand-001962,matiere_synthetique_17;matiere_synthetique_8,11.16,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",design;management,projet_personnel_tech,entrepreneuriat,hybride,parcours-igglia
cand-000657,matiere_synthetique_16;matiere_synthetique_2,10.89,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",management;ecologie;finance,,salariat,hybride,parcours-esiia
cand-000282,matiere_synthetique_9,9.83,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",robotique;ecologie;sante,projet_associatif,salariat,teletravail,parcours-esiia
cand-001327,matiere_synthetique_2,14.96,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",agriculture,,recherche,terrain,parcours-isaia
cand-000568,matiere_synthetique_13,8.45,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",management;agriculture;tourisme,projet_personnel_tech,enseignement,teletravail,parcours-igglia
cand-000636,matiere_synthetique_17,9.03,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",management,,recherche,hybride,parcours-esiia
cand-001223,matiere_synthetique_6;matiere_synthetique_10,17.39,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",robotique;design,,recherche,bureau,parcours-imticia
cand-000574,matiere_synthetique_16;matiere_synthetique_13;matiere_synthetique_16,15.06,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",informatique,projet_personnel_tech,salariat,bureau,parcours-isaia
cand-000672,matiere_synthetique_7;matiere_synthetique_18;matiere_synthetique_3,11.5,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",finance;sante,projet_personnel_tech,enseignement,teletravail,parcours-imticia
cand-001718,matiere_synthetique_2;matiere_synthetique_13;matiere_synthetique_15,9.77,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",management;informatique;robotique,,salariat,hybride,parcours-esiia
cand-001879,matiere_synthetique_19,11.65,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",informatique;ecologie,,entrepreneuriat,teletravail,parcours-isaia
cand-000652,matiere_synthetique_12;matiere_synthetique_4,13.82,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",ecologie,projet_associatif,recherche,hybride,parcours-igglia
cand-001664,matiere_synthetique_19;matiere_synthetique_14,15.37,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",tourisme;design;sante,,salariat,bureau,parcours-esiia
cand-001977,matiere_synthetique_9;matiere_synthetique_1;matiere_synthetique_20,10.14,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",ecologie;finance,projet_personnel_tech,recherche,hybride,parcours-imticia
cand-000914,matiere_synthetique_1;matiere_synthetique_3;matiere_synthetique_10,9.48,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",sante,,fonction_publique,bureau,parcours-imticia
cand-000479,matiere_synthetique_4,8.07,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",ecologie;design;sante,,recherche,terrain,parcours-imticia
cand-000041,matiere_synthetique_3,7.03,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",robotique;finance,,enseignement,teletravail,parcours-igglia
