id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-001618,matiere_synthetique_3,11.7,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",tourisme;management;robotique,,salariat,hybride,parcours-imticia
cand-001878,matiere_synthetique_9;matiere_synthetique_6;matiere_synthetique_17,17.23,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",robotique;ecologie;informatique,projet_personnel_tech,entrepreneuriat,bureau,parcours-emii
cand-001463,matiere_synthetique_4;matiere_synthetique_10;matiere_synthetique_9,11.2,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",agriculture;design,,enseignement,hybride,parcours-imticia
cand-001353,matiere_synthetique_16;matiere_synthetique_15;matiere_synthetique_8,11.27,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",ecologie;finance,,salariat,bureau,parcours-imticia
cand-001838,matiere_synthetique_10,12.4,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",sante,projet_personnel_tech,recherche,hybride,parcours-fic
cand-000081,matiere_synthetique_2;matiere_synthetique_6;matiere_synthetique_8,16.83,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",agriculture;management,projet_associatif,salariat,teletravail,parcours-emp
cand-001161,matiere_synthetique_14;matiere_synthetique_14,14.07,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",design,projet_associatif,fonction_publique,terrain,parcours-teh
cand-000633,matiere_synthetique_13;matiere_synthetique_18,9.85,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",management;design,,salariat,teletravail,parcours-isaia
cand-000284,matiere_synthetique_11,15.06,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",informatique;design,projet_personnel_tech,enseignement,bureau,parcours-gca
cand-000127,matiere_synthetique_5;matiere_synthetique_17,15.26,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",management;finance,,recherche,teletravail,parcours-emp
cand-001005,matiere_synthetique_20,9.31,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",tourisme;informatique,,entrepreneuriat,bureau,parcours-emp
cand-001439,matiere_synthetique_1,9.88,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",sante;ecologie,,salariat,bureau,parcours-caa
cand-001250,matiere_synthetique_13,17.99,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",informatique;agriculture,projet_personnel_tech,fonction_publique,terrain,parcours-isaia
cand-000374,matiere_synthetique_14,13.38,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",informatique,,recherche,terrain,parcours-iaa
cand-000723,matiere_synthetique_16,16.4,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",robotique,projet_associatif,salariat,teletravail,parcours-fic
cand-000089,matiere_synthetique_9;matiere_synthetique_4,14.01,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",design;agriculture,projet_associatif,enseignement,terrain,parcours-icmp
cand-001801,matiere_synthetique_3;matiere_synthetique_8;matiere_synthetique_7,10.55,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 0}",design;tourisme;management,,recherche,teletravail,parcours-emii
cand-000092,matiere_synthetique_20;matiere_synthetique_5;matiere_synthetique_4,14.02,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",ecologie,,entrepreneuriat,bureau,parcours-tee
cand-001774,matiere_synthetique_10;matiere_synthetique_18,13.17,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",sante;management,projet_personnel_tech,recherche,terrain,parcours-emp
cand-000037,matiere_synthetique_10;matiere_synthetique_3,13.07,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",finance;ecologie,,recherche,bureau,parcours-aee
cand-000806,matiere_synthetique_1;matiere_synthetique_12,15.54,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",agriculture,,recherche,teletravail,parcours-icmp
cand-000168,matiere_synthetique_6;matiere_synthetique_12,10.36,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 0}",management;informatique,projet_personnel_tech,fonction_publique,teletravail,parcours-emp
cand-000198,matiere_synthetique_15;matiere_synthetique_2;matiere_synthetique_7,9.54,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 4}",finance;management,,entrepreneuriat,teletravail,parcours-fic
cand-000159,matiere_synthetique_17;matiere_synthetique_9;matiere_synthetique_14,17.42,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",management;ecologie;agriculture,,recherche,hybride,parcours-iaa
cand-001512,matiere_synthetique_18;matiere_synthetique_16,13.13,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",management,,salariat,hybride,parcours-aee
cand-000153,matiere_synthetique_5;matiere_synthetique_7;matiere_synthetique_2,11.95,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",finance;informatique,projet_personnel_tech,recherche,bureau,parcours-imticia
cand-000268,matiere_synthetique_4;matiere_synthetique_5,7.32,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",tourisme;robotique;agriculture,projet_personnel_tech,recherche,bureau,parcours-esiia
cand-001458,matiere_synthetique_3;matiere_synthetique_18;matiere_synthetique_9,13.76,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",informatique;agriculture;ecologie,,enseignement,bureau,parcours-fic
cand-001702,matiere_synthetique_5;matiere_synthetique_9;matiere_synthetique_15,12.7,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance;agriculture;sante,,fonction_publique,hybride,parcours-imticia
cand-001833,matiere_synthetique_12;matiere_synthetique_9;matiere_synthetique_20,8.93,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",design;management,,salariat,terrain,parcours-isaia
cand-000277,matiere_synthetique_10;matiere_synthetique_14;matiere_synthetique_7,11.73,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",design;informatique,,fonction_publique,teletravail,parcours-emii
cand-001882,matiere_synthetique_5;matiere_synthetique_7,15.12,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",management;ecologie,projet_associatif,recherche,terrain,parcours-gca
cand-000721,matiere_synthetique_13;matiere_synthetique_14,17.5,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",sante;tourisme;finance,,recherche,hybride,parcours-emii
cand-000763,matiere_synthetique_16;matiere_synthetique_19,14.76,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 2}",agriculture;finance;management,,enseignement,bureau,parcours-isaia
cand-001330,matiere_synthetique_18;matiere_synthetique_1,9.39,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",sante;tourisme,,salariat,teletravail,parcours-tee
cand-001901,matiere_synthetique_16;matiere_synthetique_20;matiere_synthetique_12,14.95,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",robotique;management,,salariat,bureau,parcours-pip
cand-000652,matiere_synthetique_20,15.63,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",ecologie;informatique,projet_personnel_tech,recherche,hybride,parcours-iaa
cand-001474,matiere_synthetique_7;matiere_synthetique_11;matiere_synthetique_10,14.88,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",sante;informatique,,recherche,terrain,parcours-imticia
cand-000307,matiere_synthetique_12;matiere_synthetique_16,17.1,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",management,,fonction_publique,teletravail,parcours-iaa
cand-000788,matiere_synthetique_15;matiere_synthetique_15,16.17,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",finance;sante;informatique,projet_personnel_tech,fonction_publique,hybride,parcours-emii
cand-001904,matiere_synthetique_19;matiere_synthetique_10;matiere_synthetique_7,16.12,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",tourisme,,fonction_publique,bureau,parcours-fic
cand-000713,matiere_synthetique_11;matiere_synthetique_9;matiere_synthetique_7,19.7,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",sante;robotique;ecologie,,salariat,hybride,parcours-imticia
cand-000260,matiere_synthetique_4;matiere_synthetique_14;matiere_synthetique_3,9.17,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",sante;design;robotique,,entrepreneuriat,terrain,parcours-dtja
